"","group_name","subgroup_name","item_name","item_url","descripcion"
"209","Armor","Helms","Black Witch Hat","https://darksouls3.wiki.fextralife.com/Black+Witch+Hat","The purple hat of the witch Zullie, who intended to seduce Alva the Wayfarer, but eventually became his closest supporter, spending her entire life with him. The pointed hat is a symbol of heretical magical crafts, and Zullie wore hers with an unspoken, but deep sense of pride."
"210","Armor","Helms","Black Witch Veil","https://darksouls3.wiki.fextralife.com/Black+Witch+Veil","The purple veil of the witch Zullie, who intended to seduce Alva the Wayfarer, but eventually became his closest supporter, spending her entire life with him. Zullie's veil was for travel, and to hide her affiliation with the misunderstood craft of witches."
"211","Armor","Helms","Desert Pyromancer Hood","https://darksouls3.wiki.fextralife.com/Desert+Pyromancer+Hood","Garb of the desert pyromancers, who once walked the halls of the Earthen Peak. It is said that the thin, burgundy cloth breathes with magic. Desert pyromancers, most of them female, were known for their great fans of flame, and enchanting looks. But what is enchanting can also be deadly, especially when clothed in such alluring garb"
"212","Armor","Helms","Shira's Crown","https://darksouls3.wiki.fextralife.com/Shira's+Crown","Crown of Shira, knight in service to Filianore. Finely crafted with silver and fashioned with a pearl from a Man Eater Shell. Shira delivered the crucified mad king to the darkroom, where she stayed, in her formal wear, even though none would see her."
"213","Armor","Helms","White Preacher Head","https://darksouls3.wiki.fextralife.com/White+Preacher+Head","An empty head of a white-faced locust that rose from an abyssal swamp. The white-faced locusts were meant to beckon men to the dark with sermons, but most of them are unable to think past their own stomachs. Someone must rise to the occasion, and restore the path of righteousness. Perhaps that someone is you? Did you not arise from the Abyss, and did you not resist drowning in the Age of Fire? Locusts and men are kindred spirits."
"214","Armor","Chests","Hard Leather Armor","https://darksouls3.wiki.fextralife.com/Hard+Leather+Armor","Armor made of thick, layered leather. Used by warriors of old, but one can still expect sound defense."
"215","Armor","Chests","Brigand Armor","https://darksouls3.wiki.fextralife.com/Brigand+Armor","Leather armor from a foreign land. Probably belonged to a brigand who met his match. In foreign lands, undead were banished to send a message to populace, and when the message was not heard, they banished the living, too."
"216","Armor","Chests","Mirrah Vest","https://darksouls3.wiki.fextralife.com/Mirrah+Vest","Garb worn by Mirrah Knights sent on journeys. This hard leather vest is bestowed only upon proven knights. Knights travel afar to fulfill their sacred duties, but few are ever able to deliver on their vows."
"217","Armor","Chests","Chain Armor","https://darksouls3.wiki.fextralife.com/Chain+Armor","Chainmail armor of thin interlinking rings of steel. Popular due to its ease of crafting, respectable damage absorption, and light weight. Knights may favor imposing armor, but for warriors on the battlefield, that which keeps them alive is armor enough."
"218","Armor","Chests","Northern Armor","https://darksouls3.wiki.fextralife.com/Northern+Armor","Iron armor of a stalwart northern warrior. Supported by interwoven chainmail. Iron defensive wear grants superior absorption. Being from the north, it should also offer resistance to the cold."
"219","Armor","Chests","Mirrah Chain Mail","https://darksouls3.wiki.fextralife.com/Mirrah+Chain+Mail","Formal attire of the honorable knights of Mirrah, featuring their heraldry, a stag set against a blue field.Oddly, it was a dishonorable deserter who wore this attire most religiously."
"220","Armor","Chests","Armor of the Sun","https://darksouls3.wiki.fextralife.com/Armor+of+the+Sun","Chainmail armor and white coat featuring a large rendition of the holy symbol of the sun. The choice attire of a singular Knight of Sunlight from a previous age. The symbol was painted by the knight himself, but the armor never bore any special power, sacred or otherwise."""
"221","Armor","Chests","Sellsword Armor","https://darksouls3.wiki.fextralife.com/Sellsword+Armor","Metal armor interwoven with coarse cloth. Able to endure the hardships of battle and prolonged travel. It is light considering the build, striking a fine balance between absorption and substance."
"222","Armor","Chests","Drang Armor","https://darksouls3.wiki.fextralife.com/Drang+Armor","Armor of the Drang Knights, proclaimed descendants from the land known for the legend of the Linking of the Fire. Fine protection that is both light and strong, having been reinforced with rare geisteel. The Drang Knights were once feared sellswords, until treason meant descending into the abyss, and they were separated forever."
"223","Armor","Chests","Undead Legion Armor","https://darksouls3.wiki.fextralife.com/Undead+Legion+Armor","Attire of the Abyss Watchers, the Undead Legion of Farron. A black-dyed leather vest worn over chainmail. These undead warriors vowed to partake of wolf blood. They acted in the dark, seeking out any sign of the Abyss, fighting with a constant war with its abominations."
"224","Armor","Chests","Herald Armor","https://darksouls3.wiki.fextralife.com/Herald+Armor","Steel Armor with a pure white cape, the signature of Heralds of the Way of White.Protection made of steel has excellent physical absorption, but is found lacking against blunt strikes and lightning damage."""
"225","Armor","Chests","Knight Armor","https://darksouls3.wiki.fextralife.com/Knight+Armor","Armor of a lowly knight, fashioned from solid iron. This iron armor might be on the heftier side compared to others of their ilk, but as such offer great physical absorption in exchange for its/their imposing weight. Do not think to wear it without the necessary Vitality."
"226","Armor","Chests","Nameless Knight Armor","https://darksouls3.wiki.fextralife.com/Nameless+Knight+Armor","Armor of a nameless knight. Crafted with thin metal greatly reinforced by a grooved finish."
"227","Armor","Chests","Fallen Knight Armor","https://darksouls3.wiki.fextralife.com/Fallen+Knight+Armor","Armor of an order of fallen knights who disbanded and fled, but met untimely deaths.The drab, tattered cloth conceals tough, black metal which provides dependable protection from fire. It is just possible to make out the majestic gold engravings on its surface."
"228","Armor","Chests","Elite Knight Armor","https://darksouls3.wiki.fextralife.com/Elite+Knight+Armor","Armor said to have been given to elite knights of fallen Astora.The mere mention of Astora invoked wistful pangs, and perhaps it was such a dream that drew Anri to this faraway home known only by name."
"229","Armor","Chests","Alva Armor","https://darksouls3.wiki.fextralife.com/Alva+Armor","Protection of Alva, seeker of the spurned. This steel body armor was trimmed to reduce weight.To this day, troubadours sing of tales of the Wandering knight Alva and his travels, and of his involvement with the saint and the witch. Needless to say, the songs traditionally end in tragedy."
"230","Armor","Chests","Drakeblood Armor","https://darksouls3.wiki.fextralife.com/Drakeblood+Armor","Armor of the Drakeblood Knights, worshippers of the blood of dragons. The red cloth is said to symbolize their yearning for blood.Dragon worship has captured the hearts and minds of warriors across the lands for many ages. Perhaps such warriors are attracted to doctrines of few words."
"231","Armor","Chests","Faraam Armor","https://darksouls3.wiki.fextralife.com/Faraam+Armor","Armor named after a god of war.The armor of the Forossa Lion Knights was preserved even after the destruction of their homeland, and is mentioned in numerous legends, alongside the names of those who are said to have gone beyond death."
"232","Armor","Chests","Sunset Armor","https://darksouls3.wiki.fextralife.com/Sunset+Armor","Armor of Hodrick, holy knight of the Sunless Realms.This light gold armor, named for its sunset hues, is now faded and wrapped in tainted rags.The sorry fool was known to wander the battlefield as a crazed ghoul, lashing out at friend and foe alike."
"233","Armor","Chests","Sunless Armor","https://darksouls3.wiki.fextralife.com/Sunless+Armor","Attire of a knight from the Sunless Realms, known for their resistance to both magic and the dark.Metal plating and chainmail, treated with silver.Sunless Knights serve the nameless moon, and perhaps it is for this reason the attire casts a feminine silhouette."
"234","Armor","Chests","Brass Armor","https://darksouls3.wiki.fextralife.com/Brass+Armor","Armor of a knight once known as the Darkmoon. It is said that this brass armor hides something hideous within. Something about its silhouette suggests femininity."
"235","Armor","Chests","Embraced Armor of Favor","https://darksouls3.wiki.fextralife.com/Embraced+Armor+of+Favor","Armor of the pitiable Embraced Knight.Depicts the affection of goddess Fina. The face is crafted to depict the goddess's embrace, quite ignoring the fact that her love is in fact as fickle as the weather."
"236","Armor","Chests","Eastern Armor","https://darksouls3.wiki.fextralife.com/Eastern+Armor","Distinctive armor made in an Eastern land.The exquisite craftmanship and artistic design made these prized pieces in the collection of any nobleman.Offers excellent damage absorption, particularly from slashing katanas, which are commonly encountered threats in battles fought in the East."
"237","Armor","Chests","Armor of Thorns","https://darksouls3.wiki.fextralife.com/Armor+of+Thorns","Armor of Kirk, the notorious knight of Thorns.A dense patch of thorns grows form its surface.A fitting item for the murderous Kirk, for even the simple act of rolling can damage enemies when wearing this attire."
"238","Armor","Chests","Catarina Armor","https://darksouls3.wiki.fextralife.com/Catarina+Armor","Distinctively shaped armor worn by the Knights of Catarina. Often ridiculed for its onion-like shape, infuriating the country's proud knights, but the masterfully forged curved design makes it very effective for deflective blows."
"239","Armor","Chests","Morne's Armor","https://darksouls3.wiki.fextralife.com/Morne's+Armor","Black armor bestowed upon knights of Carim. Modeled on Morne, the Archbishop's apostle, cast from a unique material resembling stone. A Carim knight will dedicate an entire career to attending a single maiden, just as Morne served one goddess alone."
"240","Armor","Chests","Lothric Knight Armor","https://darksouls3.wiki.fextralife.com/Lothric+Knight+Armor","Armor of a celebrated Lothric knight. A strong steel armor, if a little worn. The Knight has served as one of the Three Pillars since ancient times, and shares place alongside the wyverns as a symbol of Lothric. Only those possessing a knight's resolve are fit to wear this garment."
"241","Armor","Chests","Cathedral Knight Armor","https://darksouls3.wiki.fextralife.com/Cathedral+Knight+Armor","Massive iron armor worn by knights serving the Cathedral of the Deep.Repulsive creatures of the deep are sure to attract the foolish, but the cathedral knights are prepared to meet such intruders head on with their more than ample might."
"242","Armor","Chests","Winged Knight Armor","https://darksouls3.wiki.fextralife.com/Winged+Knight+Armor","Armor of the Winged Knights, who swore themselves to the Angels. Worship of the divine messengers was viewed as heresy in Lothric and unrecognized by any of the Three Pillars of rule. This is believed to be why Gertrude, the Heavenly Daughter, was imprisoned in the lofty cell of the Grand Archives."
"243","Armor","Chests","Outrider Knight Armor","https://darksouls3.wiki.fextralife.com/Outrider+Knight+Armor","Armor of an Irithyll outrider knight. Enveloped in a dimly cool air. The knights were given the eyes of the Pontiff, but the eyes transformed them into savage, raving warriors who only knew how to serve as mindless guards."
"244","Armor","Chests","Pontiff Knight Armor","https://darksouls3.wiki.fextralife.com/Pontiff+Knight+Armor","Armor of the Pontiff's Knights, now harrowed spirits of Irithyll.This blue-gray armor, shrouded in a thinly cold air, is light and brittle."
"245","Armor","Chests","Fire Witch Armor","https://darksouls3.wiki.fextralife.com/Fire+Witch+Armor","Armor of witches who bore the Profaned Flame, now harrowed spirits of Irithyll.The witches who lead the Pontiff's Knights were originally ordained as holy knights. It was not long however, before their hearts were swallowed by the Profaned Flame."
"246","Armor","Chests","Dancer's Armor","https://darksouls3.wiki.fextralife.com/Dancer's+Armor","Armor worn by the Dancer of the Boreal Valley. The black eyes of the Pontiff eventually transformed the Dancer into a beastly creature, her gauntlets fusing with her own hide."
"247","Armor","Chests","Dark Armor","https://darksouls3.wiki.fextralife.com/Dark+Armor","Armor of the Darkwraiths, relics of a small country that fell to the dark long ago.Looks as if it may crumble to dust at any moment. The Darkwraiths were the oldest of the Red Eye Invaders, and rumored to have served a Primordial Serpent."
"248","Armor","Chests","Black Knight Armor","https://darksouls3.wiki.fextralife.com/Black+Knight+Armor","Armor of the Black Knights who roam the lands. The knights served the First Lord Gwyn, and followed him into the flame upon its linking. They became ash, but still wander the realms to this day."
"249","Armor","Chests","Silver Knight Armor","https://darksouls3.wiki.fextralife.com/Silver+Knight+Armor","Armor of the Silver Knights allegiant to the royals of old. It is said that even after the family's passing, the knights continued to watch over their manor, and the ruined cathedral."
"250","Armor","Chests","Dragonslayer Armor","https://darksouls3.wiki.fextralife.com/Dragonslayer+Armor","Golden lion armor associated with Dragonslayer Ornstein, from the age of gods, and imbued with the strength of lightning.In the dragonless age, this knight, who long guarded the ruined cathedral, left the land in search of the nameless king."
"251","Armor","Chests","Wolf Knight Armor","https://darksouls3.wiki.fextralife.com/Wolf+Knight+Armor","Armor of a knight tainted by the dark of the Abyss. The twilight blue tassel is damp, and will ever remain so. A vanquished knight left behind only wolf's blood, and legacy of duty. The Undead Legion of Farron was formed to bear his torch, and the armor of these Abyss Watchers suggests their own eventual end."
"252","Armor","Chests","Smough's Armor","https://darksouls3.wiki.fextralife.com/Smough's+Armor","Grotesque armor associated with Smough, the last knight to stand in defense of the ruined cathedral. Boasts extremely high defense and can be donned by humans, but not without great difficulty."""
"253","Armor","Chests","Lorian's Armor","https://darksouls3.wiki.fextralife.com/Lorian's+Armor","Armor of Prince Lothric's older brother Lorian. This black-dyed brass armow was passed down to him from the royal family. Lorian, raised as a knight, is said to have been left mute and crippled by his younger brother's curse. It is also said that Lorian, in fact, wished it so."
"254","Armor","Chests","Dragonscale Armor","https://darksouls3.wiki.fextralife.com/Dragonscale+Armor","Dragonscale armor of a nameless king who was ally to the ancient dragons. Dragon scales are razor-sharp and cannot be burned."
"255","Armor","Chests","Firelink Armor","https://darksouls3.wiki.fextralife.com/Firelink+Armor","Armor of the Soul of Cinder, a deific manifestation of the Lords of Cinder, who linked the First Flame.It resembles a knight's armor, but bears hideous burns and contortions, taking the shape of a deathly ribcage.It exists as a symbol of the great Lords and the noble act of linking the fire, though it is no more than an empty husk."
"256","Armor","Chests","Black Iron Armor","https://darksouls3.wiki.fextralife.com/Black+Iron+Armor","Chest Piece made of black iron, from the set of armor for which Knightslayer Tsorig was infamously known.Offers extensive and particularly effective protection from fire."
"257","Armor","Chests","Executioner Armor","https://darksouls3.wiki.fextralife.com/Executioner+Armor","Steel armor of Horace the Hushed, who took a liking to its cold, bulky insides.The original owner was said to be a corrupt executioner, who was killed and stripped of his armor.Horace is one of only two children to escape Aldrich's clutches."
"258","Armor","Chests","Exile Armor","https://darksouls3.wiki.fextralife.com/Exile+Armor","Armor of the watchdogs of Farron's Keep. After the Legion's Watchers became Lords of Cinder, the wolf blood dried up, and Farron was consumed by a festering wood. Within the wood, an emaciated old wolf commands watchdogs to defend the sanctity of sleeping warriors. Both the exiles were surely watchdogs themselves, for Farron has always been a land of itinerants."
"259","Armor","Chests","Gundyr's Armor","https://darksouls3.wiki.fextralife.com/Gundyr's+Armor","Ancient chest piece of a set of cast iron armor, belonging to Champion Gundyr. Modeled after a former king. Gundyr, or the Belated Champion, was bested by an unknown warrior. He then became sheath to a coiled sword in the hopes that someday, the first flame would be linked once more."
"260","Armor","Chests","Havel's Armor","https://darksouls3.wiki.fextralife.com/Havel's+Amor","Armor as if hewn from a giant boulder, Highly protective, but excessively heavy. The warriors who followed Havel the Rock never flinched, nor retreated from battle, crushing any foe that stood in their way."
"261","Armor","Chests","Assassin Armor","https://darksouls3.wiki.fextralife.com/Assassin+Armor","Soft leather armor worn by assassins who lurk in the shadows.The thick leather offers reasonable absorption without creating any undesired noise. A well-crafted piece of protection.Critical spots are reinforced with metal."
"262","Armor","Chests","Black Hand Armor","https://darksouls3.wiki.fextralife.com/Black+Hand+Armor","Attire of hunters known as the King's Black Hands. A black cape covers leather armor, shrouding the wearer in darkness. Black Hand was the title established to honor hunters who served successive generations of kings. To date, no more than three such individuals have borne this distinction."""
"263","Armor","Chests","Black Leather Armor","https://darksouls3.wiki.fextralife.com/Black+Leather+Armor","Black dyed leather armor. Enables its wearer to hide in the shadows with silent finesse. The wearer of this fine attire was admired by friends and enemies alike, for his skills were unmatched, and his heart was true as gold. As its new owner, you have quite the shoes to fill."
"264","Armor","Chests","Shadow Garb","https://darksouls3.wiki.fextralife.com/Shadow+Garb","Black cloth garb worn by spooks from an Eastern land. Sacrfices defense for greater mobility. The late King Oceiros was obsessed by dragons, to the extent that he would later be known as the Consumed King. Countless assassins were sent to end his reign, but none returned."
"265","Armor","Chests","Leonhard's Garb","https://darksouls3.wiki.fextralife.com/Leonhard's+Garb","Garb of Ringfinger Leonhard. Leonhard was born into royalty, which is believed to be the reason for his skill in both sorcery and swordsmanship.Indeed this dingy garb is in fact embroidered with gold thread, betraying its purpose as military wear designed for a noble."""
"266","Armor","Chests","Pale Shade Robe","https://darksouls3.wiki.fextralife.com/Pale+Shade+Robe","Attire worn by those who kill in the name of the Sable Church of Londor.The Pale Shades of the Sable Church are all undying Hollows, giving rise to much fear and contempt. Their fight is one of neither honor nor exaltation, yielding nothing but withered moans."
"267","Armor","Chests","Black Dress","https://darksouls3.wiki.fextralife.com/Black+Dress","Attire of the three mentors of the Sable Church of Londor, this pitch-black dress resembles a mourning dress. These maidens of a Primordial Serpent were renowned as founders of the Sable Church, which offered salvation for Hollows."
"268","Armor","Chests","Painting Guardian Gown","https://darksouls3.wiki.fextralife.com/Painting+Guardian+Gown","Attire of the Painting Guardians, whose forms are described in the mythology of heretics. A smooth pale hood that deters magic. The hunchbacked teller of ancient tales describes unwanted souls who are unwelcome across the lands, and are eventually drawn into a cold, painted world."
"269","Armor","Chests","Sorcerer Robe","https://darksouls3.wiki.fextralife.com/Sorcerer+Robe","Attire of a sorcerer from the Vinheim Dragon School. Long, ash-colored robes.Underneath is a deep blue sorcerer's coat; conventional uniform of the academy."
"270","Armor","Chests","Clandestine Coat","https://darksouls3.wiki.fextralife.com/Clandestine+Coat","Traditional coat of the Vinheim Dragon School.Normally a deep blue color, this black variation is a sign of a sorcerer engaged in surreptitious work. These were covert agents who excelled at manipulating sound."
"271","Armor","Chests","Old Sorcerer Coat","https://darksouls3.wiki.fextralife.com/Old+Sorcerer+Coat","Traditional attire worn by sorcerers of the Vinheim Dragon School.Long ago, sorcerers were said to always dress properly, even while on distant journeys of discovery, even before such journeys were established curriculum."
"272","Armor","Chests","Court Sorcerer Robe","https://darksouls3.wiki.fextralife.com/Court+Sorcerer+Robe","Robe worn by court sorcerers of the Profaned Capital.The formal gold stitching suggests they may have also been oracles.There are many sorcerers who claim heirship to the great sage ""Big Hat"" Logan, and the Profaned Capital houses one of two leading schools."
"273","Armor","Chests","Karla's Coat","https://darksouls3.wiki.fextralife.com/Karla's+Coat","Coat of the dark witch Karla.This stained coat is torn and odorous, telling of a long journey and even longer imprisonment. It would be madness to wear such a thing."
"274","Armor","Chests","Antiquated Dress","https://darksouls3.wiki.fextralife.com/Antiquated+Dress","Dress sewn in a long-lost fashion.The elaborately embroidered, ivory-colored silk is imbued with ancient magic power.No protection is offered by this garnent, as it was never intended for battle."
"275","Armor","Chests","Xanthous Overcoat","https://darksouls3.wiki.fextralife.com/Xanthous+Overcoat","Yellowish overcoat covering a band of brass medallions. Xanthous clothing is the mark of a researcher of lost sorceries, and the number of medallions denotes their success. A point of pride for the researchers, even if its signficance is lost on others."
"276","Armor","Chests","Scholar's Robe","https://darksouls3.wiki.fextralife.com/Scholar's+Robe","Robe of a sage from the Grand Archives, stained quite delibrately with wax.The scholards of the Grand Archives, sorcerers by craft, tend to their candles with a reverance that exceeds the simple burden of labor. They know dangers of the Archives' store of knowledge all too well."
"277","Armor","Chests","Pyromancer Garb","https://darksouls3.wiki.fextralife.com/Pyromancer+Garb","Attire of pyromancers of the Great Swamp. Comprised of bronze ornamentation and animal pelt.In the Great Swamp, bronze was used ritualistically to ward off evil spirits and keep darkness at bay."
"278","Armor","Chests","Cornyx's Garb","https://darksouls3.wiki.fextralife.com/Cornyx's+Garb","Attire of Cornyxk, pyromancer of the Great Swamp.In the Great Swamp, it was customary to adorn oneself with articles of nature. Cornyx favored the use of raven feathers.Ravens are said to have once been Firelink messengers, guiding the undead to the land of ancient gods."
"279","Armor","Chests","Conjurator Robe","https://darksouls3.wiki.fextralife.com/Conjurator+Robe","Attire of travelling conjurators.Conjurators were the predecessors to pyromancers, and spent their lives romaing the lands. No wonder their attire was designed to protect them from fire, poison, and other threats of nature."
"280","Armor","Chests","Cleric Blue Robe","https://darksouls3.wiki.fextralife.com/Cleric+Blue+Robe","Garb worn by a cleric turned undead. Unmistakable vibrant blue robes.It is said that the blue-robed travelers were entrusted with a duty. They bore large covers on their backs to ensure that they would not become seedbeds for spreading darkness."
"281","Armor","Chests","Maiden Robe","https://darksouls3.wiki.fextralife.com/Maiden+Robe","White robe worn by traveling maidens. Part of their formal attire, regardless of rank.It is soft and well-made, but ill-suited for use in battle."
"282","Armor","Chests","Evangelist Robe","https://darksouls3.wiki.fextralife.com/Evangelist+Robe","Robe of an evangelist sent from the cathedral. These teachers, all women, came to enlighten inhabitants of the Undead Settlement and sent carriers on the path of sacrifice."
"283","Armor","Chests","Deacon Robe","https://darksouls3.wiki.fextralife.com/Deacon+Robe","Robe worn by deacons of the Cathedral of the Deep, worn on the inside of the deep red robe. In time, those dedicated to sealing away the horrors of the Deep succumbed to their very power. It seems that neither tending to the flame, nor the faith, could save them."
"284","Armor","Chests","Archdeacon Holy Garb","https://darksouls3.wiki.fextralife.com/Archdeacon+Holy+Garb","Holy Garb worn by an Archdeacon of the Cathedral of the Deep. A sign of the Way of White's highest rank. Of the three Archdeacons of the Deep, one stood over Aldrich's casket, with hope that he would return one day."
"285","Armor","Chests","Jailer Robe","https://darksouls3.wiki.fextralife.com/Jailer+Robe","Robe worn by jailers of Irithyll Dungeon. Originall ritualistic formal wear.The jailers were among the few survivors inhabiting the Profaned Capital, later serving under Pontiff Sulyvahn. Perhaps the screams emanating from the cells help them forget their old home."
"286","Armor","Chests","Robe of Prayer","https://darksouls3.wiki.fextralife.com/Robe+of+Prayer","Prince Lothric's robe. The prince, destined to be a Lord of Cinder, was cherished by the royal family, despite being born into illness, a frail and shriveled child. His swaddling clothes were made of aged, coarse cloth used in ancient prayer, and are all that he has ever worn."
"287","Armor","Chests","Fire Keeper Robe","https://darksouls3.wiki.fextralife.com/Fire+Keeper+Robe","Robe worn by the guardian of the shrine. The Fire Keepers were robbed of light, to better serve as vessels for souls. Only those who cherish the writhing, searing darkness were given the keeper's black attire."
"288","Armor","Chests","Master's Attire","https://darksouls3.wiki.fextralife.com/Master's+Attire","A terribly worn shirt. Men are fond of weaving tales to explain the raggedness of their garb. ""My sixth sense warned me of danger, and I danced between flurries of blades, unscathed, but alas, my clothes went to tatters."""
"289","Armor","Chests","Worker Garb","https://darksouls3.wiki.fextralife.com/Worker+Garb","Garb worn by inhabitants of the Undead Settlement.Official attire for the dissection and burial of undead. Naturally the ceremonial significance of such work is long forgotten,Indeed, no one could continue to entertain such horrors."
"290","Armor","Chests","Grave Warden Robe","https://darksouls3.wiki.fextralife.com/Grave+Warden+Robe","Rotting, tattered robe. Attire of grave wardens at the Cathedral of the Deep.Grave wardens were tasked with disposing of the ever rising corpses that plagued the cathedral. Their clothes are utterly putrid, drenched in the blood and mucilage of their undertaking."
"291","Armor","Chests","Deserter Armor","https://darksouls3.wiki.fextralife.com/Deserter+Armor","Common soldier's armor. It's insignia is worn beyond recognition.This musty, rusted hunk of metal befits one reduced to thievery."
"292","Armor","Chests","Leather Armor","https://darksouls3.wiki.fextralife.com/Leather+Armor","Armor made of smooth leather. Even lighter and more flexible than most leather armors."
"293","Armor","Chests","Follower Armor","https://darksouls3.wiki.fextralife.com/Follower+Armor","Armor worn by the Farron Followers. When a warrior of Farron fell to the Abyss, the tall, lean Followers, with their hollowed eyes, quiety appeared in groups to hunt them down. Farron and its Watchers fell to ruin, but the Followers survived as a wandering pack of Hollows."
"294","Armor","Chests","Slave Knight Armor","https://darksouls3.wiki.fextralife.com/Slave+Knight+Armor","Armor Issued to slave knights. The fine craftsmanship made this a symbol of honor. Long ago, only the Undead served as slave knights, warriors used as fodder in the bleakest of battles. They grew decrepit, their skin charred black and their bones twisted. Eventually they went outright mad, but were never relieved from duty."
"295","Armor","Chests","Vilhelm's Armor","https://darksouls3.wiki.fextralife.com/Vilhelm's+Armor","The black armor of Vilhelm, Knight of Londor, and a nice fit for any lean Hollow. This hollow knight, who served the three sisters who founded the Sable Church, was particularly loyal to the eldest, and was known as a cold-blooded hangman."
"296","Armor","Chests","Millwood Knight Armor","https://darksouls3.wiki.fextralife.com/Millwood+Knight+Armor","Armor worn by knights of Millwood. The charbronze breastplate and the thick black cape are adorned with the symbol of the Ethereal Oak. When the fabled Millwood forest was discovered it was a vacant ruin. The only thing left was the Ethereal Oak, stood rotting. No corpses were discovered, yet their belongings lay neatly on the ground."
"297","Armor","Chests","Ordained Dress","https://darksouls3.wiki.fextralife.com/Ordained+Dress","Garb of Friede, Sister of the Painted World. A light blue dress sewn with thin fabric. After renouncing everything, Friede discovered a people that she wished to protect, and assumed the precise form that they yearned for."
"298","Armor","Chests","Shira's Armor","https://darksouls3.wiki.fextralife.com/Shira's+Armor","Armor of Shira, knight in service to Filianore. A rare women's piece from ancient times. With a spun gold shawl draped over the silver breastplate and a green woven skirt, this armor offers a subdued yet refined elegance, apropos to both a handmaiden of the Princess and one whose veins coarse with royal blood."
"299","Armor","Chests","Lapp's Armor","https://darksouls3.wiki.fextralife.com/Lapp's+Armor","Steel armor of the amnesiac Lapp. This plate-armor body, that covers the torso cleanly without even slight gaps, provides heavy defense. Quite fit to conceal a hollowed body, and indeed one's very identity."
"300","Armor","Chests","Harald Legion Armor","https://darksouls3.wiki.fextralife.com/Harald+Legion+Armor","Armor worn by the Harald Legion, who sought the dark soul. The armor sank into the dark with the legion, where their cavities bloated in grotesque displays, never again to fit any ordinarily-shaped body."
"301","Armor","Chests","Ruin Armor","https://darksouls3.wiki.fextralife.com/Ruin+Armor","Armor of the company of knights who were sent to the Ringed City on an old king's orders. The knights sought the dark soul, but were so soundly crushed, they had little choice but to swear themselves to the Judicator Giant. The ill-fated company was later immortalized in a dark fable, inspiring the aspect of certain golems in whom their name lived on."
"302","Armor","Chests","Ringed Knight Armor","https://darksouls3.wiki.fextralife.com/Ringed+Knight+Armor","Malformed black armor of the Ringed Knights. The armor of early men was forged in the Abyss, and betrays a smidgen of life. For this reason the gods cast a seal of fire upon such armor, and those who possessed them."
"303","Armor","Chests","Iron Dragonslayer Armor","https://darksouls3.wiki.fextralife.com/Iron+Dragonslayer+Armor","Stark melted iron body armor of the ancient Dragonslayer Armour. The Armour, defeated by the Champion of Ash in Lothric, was left ages to rust, until it slipped into an abyssal swamp, where it was possessed once again by the memory of the hunt."
"304","Armor","Chests","Antiquated Plain Garb","https://darksouls3.wiki.fextralife.com/Antiquated+Plain+Garb","Ordinary garb from an ancient land of sorcery. The gold embellishments betray a faint residue of magic, but this clothing was never intended for battle. When a mission visited the Ringed City long ago, one of its younger missionaries elected to stay behind. It was he who became the last recorded Spear of the Church."
"305","Armor","Chests","Black Witch Garb","https://darksouls3.wiki.fextralife.com/Black+Witch+Garb","The purple garb of the witch Zullie, who inteded to seduce Alva the Wayfarer, but eventually became his closest supporter, spending her entire life with him. It is said that Zullie the witch, who was never loved, nor loved another, experienced all manner of misfortune, and yet in the end, found her purpose in life."
"306","Armor","Chests","Desert Pyromancer Garb","https://darksouls3.wiki.fextralife.com/Desert+Pyromancer+Garb","Garb of the desert pyromancers, who once walked the halls of the Earthen Peak. It is said that the thin burgundy cloth breathes with magic. Desert pyromancers, most of them female, were known for their great fans of flame, and enchanting looks. But what is enchanting can also be deadly, especially when clothed in such alluring garb."
"307","Armor","Gauntlets","Hard Leather Gauntlets","https://darksouls3.wiki.fextralife.com/Hard+Leather+Gauntlets","Gauntlets made of thick leather. Used by warriors of old, but one can still expect sound defense."
"308","Armor","Gauntlets","Brigand Gauntlets","https://darksouls3.wiki.fextralife.com/Brigand+Gauntlets","Gauntlets from a foreign land. Probably belonged to a brigand who met his match. In foreign lands, undead were banished to send a message to populace, and when the message was not heard, they banished the living, too."
"309","Armor","Gauntlets","Mirrah Gloves","https://darksouls3.wiki.fextralife.com/Mirrah+Gloves","Garb worn by Mirrah Knights sent on journeys. These soft deerskin gloves are bestowed only upon proven knights.Knights travel afar to fulfill their sacred duties, but few are ever able to deliver on their vows."
"310","Armor","Gauntlets","Leather Gauntlets","https://darksouls3.wiki.fextralife.com/Leather+Gauntlets","Gloves made of soft leather. A common form of protection."
"311","Armor","Gauntlets","Northern Gloves","https://darksouls3.wiki.fextralife.com/Northern+Gloves","Iron armor of a stalwart northern warrior. Made of thick leather. In addition to their protection from blunt strikes, they excel at retaining heat, providing good resistance to the cold."
"312","Armor","Gauntlets","Mirrah Chain Gloves","https://darksouls3.wiki.fextralife.com/Mirrah+Chain+Gloves","Formal attire of the honorable knights of Mirrah.Oddly, it was a dishonorable deserter who wore this attire most religiously."
"313","Armor","Gauntlets","Iron Bracelets","https://darksouls3.wiki.fextralife.com/Iron+Bracelets","Durable iron bracelets protecting the wearer's wrists. Said to be the bracelets of a Knight of Sunlight from a previous age.Has no particular powers, but are of fine quality, and evidently well taken care of."
